,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
6,3408,USDC,USDC,usd-coin,17676,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,32159134237.55799,32159134237.55799,False,,7,,,,2024-03-27T16:45:00.000Z,1.0001204673350876,10010407682.201319,17.9414,0.0255927,0.02425263,0.00353884,0.05033371,-0.0118153,-0.01012806,32163008362.758316,1.2335,32163008362.76,,2024-03-27T16:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-03-27 16:47:18.821922
7,74,Dogecoin,DOGE,dogecoin,939,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143641486383.7052,143641486383.7052,True,,8,,,,2024-03-27T16:46:00.000Z,0.18726108404076378,3683648512.8954782,25.7328,-0.77083722,6.71421046,44.53681177,114.4827225,134.83834599,104.59105624,26898460453.439243,1.0316,26898460453.44,,2024-03-27T16:46:00.000Z,,,,,,2024-03-27 16:47:18.821922
8,2010,Cardano,ADA,cardano,1120,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35578755767.077,36742818378.514,False,,9,,,,2024-03-27T16:45:00.000Z,0.6365525296245482,634189132.9637865,-1.9516,-0.5586164,-2.861539,8.46302149,4.53071988,31.18793592,2.7673794,22647746984.42685,0.8686,28644863833.1,,2024-03-27T16:45:00.000Z,,,,,,2024-03-27 16:47:18.821922
9,5805,Avalanche,AVAX,avalanche,695,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377416536.4228908,436106176.4228908,False,,10,,,,2024-03-27T16:45:00.000Z,53.800405112308496,920420600.5714451,4.3868,0.07837662,-3.33836794,4.56098788,38.56604158,65.35278418,34.23781984,20305162555.63586,0.7788,38507571040.82,,2024-03-27T16:45:00.000Z,,,,,,2024-03-27 16:47:18.821922
10,5994,Shiba Inu,SHIB,shiba-inu,779,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-03-27T16:45:00.000Z,3.0099722873792825e-05,1754932779.5455487,-13.7565,-0.36085387,1.63766242,20.49914894,208.06158114,231.25589408,184.22599828,17737447957.922653,0.6803,17744812628.04,,2024-03-27T16:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-03-27 16:47:18.821922
11,11419,Toncoin,TON,toncoin,238,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3470254095.612686,5104666595.375751,True,,12,3414166606.0,17035967001.620367,,2024-03-27T16:45:00.000Z,4.9897878362706845,224317651.5103089,-23.8107,0.61359983,-0.97964697,20.49513735,133.71837771,140.74278053,126.14293591,17315831675.056705,0.6644,25471203285.82,,2024-03-27T16:45:00.000Z,,,,,,2024-03-27 16:47:18.821922
12,6636,Polkadot,DOT,polkadot-new,725,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1426722820.0108736,1426722820.0108736,True,,13,,,,2024-03-27T16:46:00.000Z,9.466619288128664,366021195.07056767,6.3728,0.00666107,-1.59309706,8.58504739,18.2796884,41.39858098,12.05529097,13506241766.728256,0.518,13506241766.73,,2024-03-27T16:46:00.000Z,,,,,,2024-03-27 16:47:18.821922
13,1975,Chainlink,LINK,chainlink,1704,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,14,,,,2024-03-27T16:45:00.000Z,19.21559463598271,483184205.4704261,-16.1872,-0.51600838,-2.85519292,13.48765257,1.14503164,34.37314059,17.84444077,11281475043.018175,0.4327,19215594635.98,,2024-03-27T16:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-03-27 16:47:18.821922
14,1831,Bitcoin Cash,BCH,bitcoin-cash,867,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19680662.5,19680662.5,False,,15,,,,2024-03-27T16:45:00.000Z,539.1808934753321,1306818177.71583,110.117,0.48927428,14.72280347,46.63358644,98.82643222,120.96944493,98.40118485,10611437190.936464,0.407,11322798762.98,,2024-03-27T16:45:00.000Z,,,,,,2024-03-27 16:47:18.821922
0,1,Bitcoin,BTC,bitcoin,10943,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19665793.0,19665793.0,False,,1,,,,2024-03-27T16:46:00.000Z,69157.85014174142,39748528511.26844,-2.2531,0.17590848,-0.6348631,9.69884981,29.77994076,65.35703703,62.68668415,1360043965212.5076,52.161,1452314852976.57,,2024-03-27T16:46:00.000Z,,,,,,2024-03-27 16:47:24.803570
1,1027,Ethereum,ETH,ethereum,8659,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120073215.06618808,120073215.06618808,True,,2,,,,2024-03-27T16:45:00.000Z,3515.5887347412454,18646391135.280464,-8.6256,-0.44187015,-0.94527228,8.94031227,11.65088845,54.94588749,48.08126359,422128042230.8536,16.1896,422128042230.85,,2024-03-27T16:45:00.000Z,,,,,,2024-03-27 16:47:24.803570
2,825,Tether USDt,USDT,tether,80397,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,104362092743.91322,107792615137.11449,True,,3,,,,2024-03-27T16:45:00.000Z,0.9996292230376745,83305914509.41945,-0.0587,0.00346386,-0.03335233,-0.03710204,-0.0222863,-0.04040607,-0.07122244,104323397684.1837,4.0011,107752648118.71,,2024-03-27T16:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-03-27 16:47:24.803570
3,1839,BNB,BNB,bnb,2124,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149536578.750498,149536578.750498,False,,4,,,,2024-03-27T16:45:00.000Z,570.4738470299474,2017795724.5645108,-5.347,-0.26096712,-0.52633895,10.6883868,43.49349025,88.0640805,72.67098117,85306707351.49327,3.2717,85306707351.49,,2024-03-27T16:45:00.000Z,,,,,,2024-03-27 16:47:24.803570
4,5426,Solana,SOL,solana,649,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,444305134.57941896,572747287.0651139,True,,5,,,,2024-03-27T16:45:00.000Z,182.5657601960058,3956695752.743224,9.4951,0.01294261,-2.53969707,8.70960669,70.8377044,96.70986716,84.28642845,81114904653.48029,3.1103,104564043863.24,,2024-03-27T16:45:00.000Z,,,,,,2024-03-27 16:47:24.803570
5,52,XRP,XRP,xrp,1279,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54884241878.0,99987762348.0,False,,6,,,,2024-03-27T16:46:00.000Z,0.6134812105497472,2027394098.901676,-7.3717,-0.18046345,-2.19120791,6.4864803,12.54707579,15.69809575,-2.76813949,33670451147.420574,1.2913,61348121054.97,,2024-03-27T16:46:00.000Z,,,,,,2024-03-27 16:47:24.803570
6,3408,USDC,USDC,usd-coin,17676,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,32159134237.55799,32159134237.55799,False,,7,,,,2024-03-27T16:45:00.000Z,1.0001204673350876,10010407682.201319,17.9414,0.0255927,0.02425263,0.00353884,0.05033371,-0.0118153,-0.01012806,32163008362.758316,1.2335,32163008362.76,,2024-03-27T16:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-03-27 16:47:24.803570
7,74,Dogecoin,DOGE,dogecoin,939,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143641486383.7052,143641486383.7052,True,,8,,,,2024-03-27T16:46:00.000Z,0.18726108404076378,3683648512.8954782,25.7328,-0.77083722,6.71421046,44.53681177,114.4827225,134.83834599,104.59105624,26898460453.439243,1.0316,26898460453.44,,2024-03-27T16:46:00.000Z,,,,,,2024-03-27 16:47:24.803570
8,2010,Cardano,ADA,cardano,1120,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35578755767.077,36742818378.514,False,,9,,,,2024-03-27T16:45:00.000Z,0.6365525296245482,634189132.9637865,-1.9516,-0.5586164,-2.861539,8.46302149,4.53071988,31.18793592,2.7673794,22647746984.42685,0.8686,28644863833.1,,2024-03-27T16:45:00.000Z,,,,,,2024-03-27 16:47:24.803570
9,5805,Avalanche,AVAX,avalanche,695,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377416536.4228908,436106176.4228908,False,,10,,,,2024-03-27T16:45:00.000Z,53.800405112308496,920420600.5714451,4.3868,0.07837662,-3.33836794,4.56098788,38.56604158,65.35278418,34.23781984,20305162555.63586,0.7788,38507571040.82,,2024-03-27T16:45:00.000Z,,,,,,2024-03-27 16:47:24.803570
10,5994,Shiba Inu,SHIB,shiba-inu,779,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-03-27T16:45:00.000Z,3.0099722873792825e-05,1754932779.5455487,-13.7565,-0.36085387,1.63766242,20.49914894,208.06158114,231.25589408,184.22599828,17737447957.922653,0.6803,17744812628.04,,2024-03-27T16:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-03-27 16:47:24.803570
11,11419,Toncoin,TON,toncoin,238,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3470254095.612686,5104666595.375751,True,,12,3414166606.0,17035967001.620367,,2024-03-27T16:45:00.000Z,4.9897878362706845,224317651.5103089,-23.8107,0.61359983,-0.97964697,20.49513735,133.71837771,140.74278053,126.14293591,17315831675.056705,0.6644,25471203285.82,,2024-03-27T16:45:00.000Z,,,,,,2024-03-27 16:47:24.803570
12,6636,Polkadot,DOT,polkadot-new,725,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1426722820.0108736,1426722820.0108736,True,,13,,,,2024-03-27T16:46:00.000Z,9.466619288128664,366021195.07056767,6.3728,0.00666107,-1.59309706,8.58504739,18.2796884,41.39858098,12.05529097,13506241766.728256,0.518,13506241766.73,,2024-03-27T16:46:00.000Z,,,,,,2024-03-27 16:47:24.803570
13,1975,Chainlink,LINK,chainlink,1704,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,14,,,,2024-03-27T16:45:00.000Z,19.21559463598271,483184205.4704261,-16.1872,-0.51600838,-2.85519292,13.48765257,1.14503164,34.37314059,17.84444077,11281475043.018175,0.4327,19215594635.98,,2024-03-27T16:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-03-27 16:47:24.803570
14,1831,Bitcoin Cash,BCH,bitcoin-cash,867,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19680662.5,19680662.5,False,,15,,,,2024-03-27T16:45:00.000Z,539.1808934753321,1306818177.71583,110.117,0.48927428,14.72280347,46.63358644,98.82643222,120.96944493,98.40118485,10611437190.936464,0.407,11322798762.98,,2024-03-27T16:45:00.000Z,,,,,,2024-03-27 16:47:24.803570
0,1,Bitcoin,BTC,bitcoin,10943,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19665793.0,19665793.0,False,,1,,,,2024-03-27T16:46:00.000Z,69157.85014174142,39748528511.26844,-2.2531,0.17590848,-0.6348631,9.69884981,29.77994076,65.35703703,62.68668415,1360043965212.5076,52.161,1452314852976.57,,2024-03-27T16:46:00.000Z,,,,,,2024-03-27 16:47:24.803570
1,1027,Ethereum,ETH,ethereum,8659,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120073215.06618808,120073215.06618808,True,,2,,,,2024-03-27T16:45:00.000Z,3515.5887347412454,18646391135.280464,-8.6256,-0.44187015,-0.94527228,8.94031227,11.65088845,54.94588749,48.08126359,422128042230.8536,16.1896,422128042230.85,,2024-03-27T16:45:00.000Z,,,,,,2024-03-27 16:47:24.803570
2,825,Tether USDt,USDT,tether,80397,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,104362092743.91322,107792615137.11449,True,,3,,,,2024-03-27T16:45:00.000Z,0.9996292230376745,83305914509.41945,-0.0587,0.00346386,-0.03335233,-0.03710204,-0.0222863,-0.04040607,-0.07122244,104323397684.1837,4.0011,107752648118.71,,2024-03-27T16:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-03-27 16:47:24.803570
3,1839,BNB,BNB,bnb,2124,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149536578.750498,149536578.750498,False,,4,,,,2024-03-27T16:45:00.000Z,570.4738470299474,2017795724.5645108,-5.347,-0.26096712,-0.52633895,10.6883868,43.49349025,88.0640805,72.67098117,85306707351.49327,3.2717,85306707351.49,,2024-03-27T16:45:00.000Z,,,,,,2024-03-27 16:47:24.803570
4,5426,Solana,SOL,solana,649,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,444305134.57941896,572747287.0651139,True,,5,,,,2024-03-27T16:45:00.000Z,182.5657601960058,3956695752.743224,9.4951,0.01294261,-2.53969707,8.70960669,70.8377044,96.70986716,84.28642845,81114904653.48029,3.1103,104564043863.24,,2024-03-27T16:45:00.000Z,,,,,,2024-03-27 16:47:24.803570
5,52,XRP,XRP,xrp,1279,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54884241878.0,99987762348.0,False,,6,,,,2024-03-27T16:46:00.000Z,0.6134812105497472,2027394098.901676,-7.3717,-0.18046345,-2.19120791,6.4864803,12.54707579,15.69809575,-2.76813949,33670451147.420574,1.2913,61348121054.97,,2024-03-27T16:46:00.000Z,,,,,,2024-03-27 16:47:24.803570
6,3408,USDC,USDC,usd-coin,17676,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,32159134237.55799,32159134237.55799,False,,7,,,,2024-03-27T16:45:00.000Z,1.0001204673350876,10010407682.201319,17.9414,0.0255927,0.02425263,0.00353884,0.05033371,-0.0118153,-0.01012806,32163008362.758316,1.2335,32163008362.76,,2024-03-27T16:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-03-27 16:47:24.803570
